ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000269758,8.132727611,0.529110106,0.28557324,1.852800029,0.063911026,0.12209132
ENSG00000269793,45.30866147,-0.363286812,0.216352257,-1.679145006,0.093123787,0.168863674
ENSG00000269799,6.937512036,-0.100087607,0.288784738,-0.346582052,0.728905332,0.823518421
ENSG00000269807,7.179571725,-0.074652676,0.284053935,-0.262811623,0.792695776,0.867666975
ENSG00000269814,9.256820947,-0.001507702,0.276981266,-0.005443337,0.995656867,0.997403378
ENSG00000269815,13.94736394,0.386804014,0.250544396,1.543854181,0.122623662,0.213826794
ENSG00000269821,2093.991296,-0.176380574,0.141180957,-1.249322698,0.211547069,0.333783284
ENSG00000269825,237.1221724,-0.281330803,0.083003076,-3.389402143,0.000700452,0.002020569
ENSG00000269834,35.0414616,0.104884322,0.208516755,0.503001894,0.614962941,0.736858789
ENSG00000269836,2.54255195,-0.397796648,0.270006205,-1.47328706,0.140673648,0.239705487
ENSG00000269837,171.6879997,-0.119060691,0.097398941,-1.222402323,0.221555521,0.345806253
ENSG00000269843,6.217036163,0.186793419,0.28856654,0.647314892,0.517428166,0.655642876
ENSG00000269848,0.277965791,0.049943717,0.110208018,0.453176798,0.650421438,NA
ENSG00000269858,1224.059278,0.486044454,0.043650179,11.13499346,8.48E-29,1.25E-27
ENSG00000269867,9.971653565,0.297971574,0.280176448,1.063513996,0.287548921,0.425793595
ENSG00000269886,2.288848663,-0.229739886,0.263902497,-0.870548358,0.384000804,0.529098085
ENSG00000269887,21.07664429,-0.405652639,0.218809063,-1.853911507,0.063751821,0.121844945
ENSG00000269888,45.94404079,0.323205069,0.183615557,1.760227042,0.078369319,0.145915126
ENSG00000269889,14.15193526,0.80010816,0.256884794,3.114657543,0.001841586,0.004960844
ENSG00000269892,6.054668798,-0.187013341,0.287669663,-0.650097543,0.515629216,0.653726015
ENSG00000269893,2357.91331,0.342377868,0.048900333,7.00154469,2.53E-12,1.65E-11
ENSG00000269894,19.02408514,-0.523225275,0.254493507,-2.055947441,0.039787583,0.080901287
ENSG00000269895,30.70075882,-0.108956615,0.212977271,-0.511587993,0.60893939,0.731467812
ENSG00000269897,109.8301483,0.4284973,0.270111736,1.586370535,0.11265528,0.198941755
ENSG00000269898,5.78040897,-0.148347067,0.288362815,-0.514445899,0.606940276,0.729755256
ENSG00000269899,5.229431881,0.341096485,0.289783464,1.177073668,0.239166104,0.368274025
ENSG00000269900,26693.49638,0.109101408,0.147044814,0.741960262,0.458111413,0.601194468
ENSG00000269901,9.870350463,0.065009609,0.2731508,0.237998971,0.811881892,0.880677456
ENSG00000269906,32.79976365,0.789776222,0.206679751,3.821255927,0.000132774,0.000425916
ENSG00000269907,3.927996879,-0.131678796,0.287361853,-0.45823339,0.646784774,0.761278305
ENSG00000269910,21.15871319,0.404418548,0.241355167,1.675615868,0.093813459,0.169960424
ENSG00000269915,6.729123616,-0.148736161,0.286105746,-0.519864291,0.603158165,0.727206704
ENSG00000269921,8.41131463,-0.002771831,0.280577486,-0.00987902,0.99211781,0.995430151
ENSG00000269925,8.041986804,0.075478847,0.283540801,0.266201008,0.790084407,0.86589612
ENSG00000269926,17.48930796,0.13633637,0.237083655,0.575055964,0.565253448,0.696496593
ENSG00000269929,187.2035105,0.03158921,0.162628748,0.194241243,0.84598699,0.901687311
ENSG00000269930,6.984000196,0.076153125,0.285300264,0.266922727,0.789528658,0.865702383
ENSG00000269933,7.652651844,0.388509925,0.285874371,1.35902328,0.174139212,0.286029669
ENSG00000269937,61.75064132,-0.389384783,0.151990068,-2.561909384,0.010409847,0.024419906
ENSG00000269938,7.696749084,-0.003087092,0.282947269,-0.010910484,0.991294866,0.994875819
ENSG00000269940,63.59031025,0.131979856,0.164274996,0.80340806,0.421738918,0.566618852
ENSG00000269946,16.01160743,-0.012415098,0.247328369,-0.050196822,0.959965544,0.976883328
ENSG00000269947,6.490649625,0.40863496,0.286635292,1.42562682,0.15397609,0.257952611
ENSG00000269949,7.771131695,-0.329101336,0.283198909,-1.162085463,0.245200752,0.375876858
ENSG00000269951,7.503905961,0.183986677,0.286286838,0.64266551,0.520441165,0.65787936
ENSG00000269952,1.785015167,0.088768711,0.24761452,0.358495582,0.719972473,0.817104087
ENSG00000269954,10.31708304,2.4957197,0.27756644,8.99143175,2.44E-19,2.42E-18
ENSG00000269955,627.4125823,-0.088650087,0.095084966,-0.932324966,0.351168609,0.494430587
ENSG00000269958,103.3357806,0.175930049,0.123182172,1.428210313,0.153231333,0.257054258
ENSG00000269959,58.03669642,-0.2445098,0.201089695,-1.215924071,0.224013848,0.348901568
ENSG00000269961,9.090485544,0.470875064,0.279605743,1.684067925,0.092168542,0.167408169
ENSG00000269967,3.943861471,0.682072018,0.280859493,2.428516877,0.015160719,0.034232755
ENSG00000269968,133.8811013,0.331304299,0.11798002,2.808139022,0.004982871,0.012434382
ENSG00000269971,2.113954216,-0.1021872,0.261050704,-0.391445793,0.69546775,0.798822362
ENSG00000269973,85.96141516,-0.143226623,0.145725698,-0.982850834,0.325680859,0.467527833
ENSG00000269974,8.045261936,0.375866334,0.283659327,1.325062493,0.185150425,0.300695757
ENSG00000269978,4.030118465,-0.043169151,0.289156465,-0.149293399,0.881322124,0.924734371
ENSG00000269980,4.320570576,-0.199126972,0.288783222,-0.689537885,0.490484841,0.630675955
ENSG00000269983,89.28368495,0.668113894,0.162146929,4.120422735,3.78E-05,0.000130147
ENSG00000269984,87.94773005,-0.082154866,0.143244112,-0.573530489,0.566285562,0.697350396
ENSG00000269994,110.0341268,0.098516564,0.120568239,0.817102126,0.413870068,0.558720515
ENSG00000269997,5.380963488,0.108897853,0.289862433,0.375688053,0.707148821,0.807367835
ENSG00000270006,27.29429249,0.573473025,0.22135024,2.590794687,0.00957546,0.022604419
ENSG00000270010,7.434549512,0.075864638,0.284789624,0.266388351,0.789940136,0.86587648
ENSG00000270015,99.96328981,-0.161641444,0.143717533,-1.124716239,0.260709298,0.394493678
ENSG00000270019,32.14682191,0.263344255,0.206143888,1.277477875,0.201433587,0.321107779
ENSG00000270022,69.52237251,0.309376284,0.165022668,1.874750224,0.060827094,0.116938865
ENSG00000270024,8.43633443,0.063392981,0.203977694,0.310783888,0.755964919,0.842515465
ENSG00000270035,8.130676881,-0.215125623,0.284219114,-0.756900616,0.449109406,0.593208945
ENSG00000270039,16.54406953,0.056603846,0.241925561,0.233972161,0.815006592,0.882855815
ENSG00000270048,1.122395152,-0.167131298,0.232609881,-0.718504721,0.472446138,NA
ENSG00000270049,24.85229016,-0.06011043,0.208449717,-0.28836897,0.773064318,0.854439509
ENSG00000270055,107.9911724,0.218184639,0.141543897,1.541462713,0.123204211,0.214675428
ENSG00000270060,25.99389501,-0.156578185,0.256570761,-0.610272913,0.541681037,0.676002426
ENSG00000270061,7.482752526,-0.25858645,0.281434141,-0.918816916,0.358191343,0.501877995
ENSG00000270062,10.9662343,0.136390942,0.27844685,0.489827565,0.624255924,0.744067283
ENSG00000270066,3586.290926,0.356529509,0.140329588,2.540658136,0.011064405,0.02579645
ENSG00000270067,8.382150362,-0.058776372,0.285691409,-0.205733775,0.836998874,0.895877234
ENSG00000270068,4.666850021,0.577347265,0.28913429,1.996813539,0.045845442,0.091492024
ENSG00000270072,14.00496532,0.267546676,0.254119751,1.052836997,0.292415706,0.430963077
ENSG00000270074,51.08885921,-0.948264231,0.18648058,-5.085056216,3.68E-07,1.58E-06
ENSG00000270083,10.20101261,-0.028550347,0.289804094,-0.098516023,0.92152255,0.954158429
ENSG00000270084,82.73903239,0.195127945,0.183361263,1.064172126,0.287250732,0.425443973
ENSG00000270095,4.90866726,-0.729374571,0.28730495,-2.538677352,0.011127239,0.025922369
ENSG00000270105,6.959480548,0.286716224,0.289030708,0.991992257,0.321201302,0.462868476
ENSG00000270108,11.77670847,0.024859353,0.271203781,0.091663002,0.926965793,0.957383078
ENSG00000270110,5.695838967,0.338492266,0.28932968,1.16991892,0.242033599,0.371757099
ENSG00000270115,3.999341109,-0.384043343,0.286346233,-1.341185247,0.179860315,0.293798524
ENSG00000270116,4.038780283,-0.08759321,0.288053825,-0.304086258,0.761062176,0.8463153
ENSG00000270118,5.336162172,-0.010174806,0.289972454,-0.035088872,0.972008875,0.9833019
ENSG00000270124,7.407211731,-0.600297847,0.280911901,-2.136961249,0.032601144,0.067893731
ENSG00000270133,5.481325816,0.294080793,0.289909155,1.014389467,0.310396948,0.451145342
ENSG00000270136,12.45213844,0.103112354,0.156325056,0.659602224,0.509509127,0.648432973
ENSG00000270140,3.057431677,-0.578744256,0.283251081,-2.043219938,0.041030671,0.083157489
ENSG00000270141,327.9161977,0.310363664,0.110698087,2.803694923,0.005052068,0.012591281
ENSG00000270147,8.355775,0.136171594,0.280330621,0.485753547,0.627141914,0.746621727
ENSG00000270149,244.2890201,-0.286266337,0.243696697,-1.174682876,0.240121613,0.369455189
ENSG00000270154,4.956287041,-0.139973055,0.282569264,-0.495358387,0.620347163,0.741193545
ENSG00000270157,51.52926867,0.049786518,0.176470568,0.282123633,0.777848713,0.857744673
ENSG00000270159,5.382187126,0.197028521,0.28992287,0.679589441,0.496764457,0.636326969
ENSG00000270165,6.889250472,0.127324669,0.284389813,0.447711778,0.65436122,0.766684466
ENSG00000270168,105.0486134,-1.407665815,0.155783238,-9.036054395,1.62E-19,1.62E-18
ENSG00000270170,705.286188,0.26994767,0.06734574,4.00838526,6.11E-05,0.000205205
ENSG00000270175,23.63359425,-0.082140865,0.229157472,-0.358447246,0.72000864,0.817104087
ENSG00000270177,29.46257679,-0.281175116,0.229269794,-1.226394075,0.220050415,0.344076309
ENSG00000270178,0.592781627,0.062713424,0.16957219,0.369833191,0.711506783,NA
ENSG00000270179,10.26383385,-0.275611017,0.285508692,-0.965333191,0.334377953,0.476897421
ENSG00000270181,175.9725346,-0.280881383,0.17103315,-1.642262821,0.100535549,0.180403137
ENSG00000270184,17.55987757,0.599220965,0.240451583,2.492064964,0.012700281,0.029225998
ENSG00000270189,30.87967411,-0.019347735,0.212616538,-0.090998262,0.927493972,0.957679101
ENSG00000270194,75.53788085,-0.135877221,0.14290847,-0.950798935,0.341706454,0.48459288
ENSG00000270195,39.78215102,0.292113182,0.226038841,1.292314105,0.196248389,0.314349095
ENSG00000270223,11.09493059,-0.337964505,0.267542451,-1.263218245,0.206510758,0.32734423
ENSG00000270231,990.6858031,0.549301552,0.075530297,7.272598891,3.53E-13,2.43E-12
ENSG00000270248,4.202432607,-0.4850725,0.286510058,-1.693038295,0.090448178,0.164832324
ENSG00000270249,15.46605327,-0.004962929,0.287638451,-0.017254052,0.986233941,0.992218429
ENSG00000270257,1.681610453,0.002080822,0.245102286,0.008489607,0.993226355,0.996084909
ENSG00000270264,27.0444597,0.222735815,0.219514957,1.014672614,0.310261913,0.451012845
ENSG00000270265,12.33574064,0.286234496,0.264429796,1.082459316,0.279048484,0.416204134
ENSG00000270269,3.354076119,0.411341239,0.284134977,1.447696594,0.147701923,0.249372081
ENSG00000270270,5.693001591,-0.363521602,0.289809287,-1.254347662,0.209715667,0.331300477
ENSG00000270276,1271.219481,-0.115277545,0.199717253,-0.57720374,0.563801831,0.695249631
ENSG00000270285,0.301897808,-0.047618939,0.109413822,-0.435218677,0.663403707,NA
ENSG00000270313,0.868884321,0.226440792,0.199476275,1.13517656,0.256301348,NA
ENSG00000270322,0.296932945,-0.000723094,0.104973873,-0.006888328,0.994503953,NA
ENSG00000270332,58.82653638,0.188729946,0.177083926,1.065765541,0.286529642,0.424559489
ENSG00000270342,3.538675097,-0.615516562,0.282723729,-2.177095509,0.029473442,0.062052688
ENSG00000270361,5.884040709,0.162570867,0.288400713,0.563697865,0.57295977,0.702539507
ENSG00000270372,22.03256886,0.305379424,0.259620535,1.176252965,0.239493805,0.368599576
ENSG00000270377,0.248448269,-0.112822603,0.116317942,-0.969950133,0.332071349,NA
ENSG00000270390,6.39154244,-0.405030175,0.289899825,-1.397138392,0.162371959,0.270125029
ENSG00000270392,241.791143,0.002424144,0.161925393,0.014970747,0.988055518,0.993523901
ENSG00000270402,5.631791665,0.207036812,0.288430156,0.717805705,0.472877095,0.614770107
ENSG00000270409,12.68954613,-0.18654869,0.265821055,-0.701782974,0.482814519,0.624052791
ENSG00000270419,9.235393422,0.1080644,0.274963998,0.393012906,0.694309949,0.79775992
ENSG00000270426,8.542146162,-0.737573385,0.282484288,-2.611024457,0.009027144,0.021433081
ENSG00000270443,2.804879473,0.147508199,0.270239105,0.545843278,0.585173671,0.712754636
ENSG00000270460,2.553880963,-0.146021163,0.274330974,-0.532280992,0.594531395,0.720226914
ENSG00000270482,7.367367637,-0.170603956,0.287115878,-0.594198958,0.55237905,0.685470217
ENSG00000270487,3.052229018,0.69822079,0.267946052,2.605826004,0.009165301,0.021736004
ENSG00000270507,0.044169597,0,0.056053872,0,1,NA
ENSG00000270518,8.108439152,0.137415669,0.284951502,0.482242307,0.629633826,0.748591362
ENSG00000270522,0.612192468,-0.275794176,0.178064246,-1.548846454,0.121418636,NA
ENSG00000270533,40.77537289,0.108817123,0.187905969,0.579104133,0.562518911,0.694375641
ENSG00000270547,8.613783062,-0.139601811,0.282632364,-0.493934273,0.621352599,0.74186042
ENSG00000270553,8.473058077,-0.198381167,0.280892139,-0.706253897,0.480030259,0.621352521
ENSG00000270557,16.62294769,0.09616669,0.242159416,0.397121414,0.69127793,0.795120452
ENSG00000270558,15.21369318,0.140587701,0.250153301,0.562006182,0.574111807,0.703658319
ENSG00000270570,1.244858245,0.335225867,0.22112502,1.51600152,0.129518968,NA
ENSG00000270580,63.43443775,0.589469267,0.183539691,3.21167189,0.00131965,0.003638772
ENSG00000270585,6.651117326,0.114676816,0.290068043,0.395344537,0.692588635,0.796196012
ENSG00000270591,1.943767992,0.208497148,0.257954075,0.808272356,0.418933813,0.563907654
ENSG00000270598,0.224877471,0.044934092,0.090456208,0.496749673,0.619365589,NA
ENSG00000270604,3.860791619,-0.235407491,0.285988741,-0.823135519,0.410430932,0.555105278
ENSG00000270605,78.39837346,-0.424318582,0.161495022,-2.627440632,0.008602985,0.0205208
ENSG00000270620,1.306840056,0.060327938,0.225666695,0.267332039,0.789213521,NA
ENSG00000270629,2390.023098,-0.157344073,0.059887316,-2.627335542,0.008605643,0.020524758
ENSG00000270640,2.906000312,0.575917669,0.279737893,2.058776032,0.039515699,0.080459864
ENSG00000270647,454.2336284,0.331926843,0.091261325,3.63710306,0.000275722,0.000845928
ENSG00000270673,17.17523429,0.329079909,0.256778056,1.281573329,0.199992361,0.319226937
ENSG00000270682,0.130691256,-0.027498985,0.058546618,-0.469693828,0.638573778,NA
ENSG00000270688,0.082765019,0.034248354,0.056053872,0.610989984,0.541206211,NA
ENSG00000270690,2.764311303,0.104561018,0.275721637,0.379226743,0.704519494,0.805552254
ENSG00000270696,74.98281508,0.443531319,0.138939043,3.192272727,0.00141158,0.003874589
ENSG00000270720,5.494488623,-0.119052684,0.288742506,-0.412314368,0.680109019,0.786719255
ENSG00000270722,255.7376026,1.63273435,0.148780005,10.97415173,5.09E-28,7.26E-27
ENSG00000270723,0.603512367,0.005729677,0.167914939,0.034122499,0.972779467,NA
ENSG00000270728,11.44128129,0.352322929,0.269609935,1.306787636,0.191284846,0.308102878
ENSG00000270734,2.105613744,0.193330727,0.249870694,0.773723098,0.439094558,0.583463354
ENSG00000270751,1.617165627,-0.088213055,0.23766959,-0.371158359,0.710519586,0.810154796
ENSG00000270755,8.342648058,-0.027092566,0.28843012,-0.093931127,0.925163867,0.956510301
ENSG00000270757,356.1237877,-0.45882417,0.131823423,-3.480596682,0.000500298,0.0014757
ENSG00000270760,5.741051475,0.017591,0.288980743,0.060872567,0.951460697,0.972510713
ENSG00000270761,6.198851061,0.10941682,0.287931683,0.380009658,0.703938246,0.805222634
ENSG00000270781,1.958093293,0.10043946,0.262006603,0.383347057,0.701462453,0.803597825
ENSG00000270782,0.080956729,0,0.056053872,0,1,NA
ENSG00000270789,0.646562894,0.00580822,0.166122214,0.034963538,0.972108815,NA
ENSG00000270797,1.891319504,0.03567704,0.200730492,0.177736026,0.858930291,0.910479394
ENSG00000270800,533.7844527,0.105823167,0.134837887,0.784817746,0.432560434,0.577318227
ENSG00000270802,4.740108293,0.344401134,0.289990182,1.187630324,0.234979086,0.363009845
ENSG00000270804,20.99293879,0.12840884,0.233641986,0.549596597,0.582596093,0.710752022
ENSG00000270808,1.54211451,-0.139932456,0.243448284,-0.574793355,0.565431061,0.696566488
ENSG00000270816,18.31926212,-0.418729364,0.248108103,-1.687689188,0.091470908,0.166392024
ENSG00000270820,50.58907818,-0.028533049,0.181292786,-0.157386564,0.874940202,0.920681713
ENSG00000270822,0.267573185,0,0.102154966,0,1,NA
ENSG00000270871,19.76584873,-0.047077827,0.231991565,-0.202929044,0.839190493,0.897234247
ENSG00000270882,12057.89861,0.406852695,0.068459118,5.943002252,2.80E-09,1.46E-08
ENSG00000270885,13.89600712,0.561046742,0.259439333,2.162535403,0.030576931,0.064172226
ENSG00000270890,22.29867884,0.363654598,0.237162777,1.533354448,0.125188546,0.217506238
ENSG00000270894,9.640640935,0.188729017,0.269319728,0.700761946,0.48345159,0.62442723
ENSG00000270902,0.045225612,0.034248354,0.056053872,0.610989984,0.541206211,NA
ENSG00000270926,9.264590362,0.336478794,0.289530486,1.162153244,0.245173223,0.375876858
ENSG00000270933,29.52872242,0.1673138,0.238697677,0.700944398,0.483337715,0.624375752
ENSG00000270941,0.711896545,0.351707065,0.19032109,1.847966847,0.064607139,NA
ENSG00000270953,8.300984552,-0.079418415,0.2838182,-0.279821432,0.779614508,0.858815453
ENSG00000270957,0.280973265,0.109095921,0.116648999,0.935249525,0.349659721,NA
ENSG00000270964,31.56110292,0.158463371,0.198958242,0.796465473,0.425761536,0.570280241
ENSG00000270966,0.46671052,-0.335600945,0.150386307,-2.231592438,0.025641912,NA
ENSG00000270976,0.326609036,0.045425759,0.116660164,0.389385348,0.696991109,NA
ENSG00000270977,20.11739616,-0.426051825,0.248489222,-1.714568626,0.086424345,0.158656854
ENSG00000270993,0.997227597,0.317173092,0.211251983,1.501396991,0.133252912,NA
ENSG00000271002,1.150196594,0.289062413,0.22481564,1.285775375,0.198521467,NA
ENSG00000271014,0.641137759,-0.094217514,0.169062473,-0.557294073,0.577326525,NA
ENSG00000271018,0.654345001,0.042421626,0.151591884,0.279841011,0.779599486,NA
ENSG00000271020,47.69632796,-0.476430963,0.175727251,-2.711195679,0.006704105,0.01634215
ENSG00000271025,0.898407336,-0.116546407,0.219202729,-0.531683192,0.594945435,NA
ENSG00000271032,14.74524464,-0.193896661,0.260946819,-0.743050489,0.457451114,0.600661954
ENSG00000271052,13.29160279,-0.111845767,0.260508652,-0.429336091,0.667678655,0.776842415
ENSG00000271064,3.342147025,-0.030604757,0.282533613,-0.108322533,0.913739849,0.94828761
ENSG00000271065,0.426633801,-0.080481772,0.118270282,-0.680490235,0.496194103,NA
ENSG00000271092,47.17494417,-0.224490691,0.191327747,-1.173330553,0.240663275,0.370067036
ENSG00000271095,12.67681315,-0.139574162,0.258105928,-0.540763101,0.588670879,0.715319145
ENSG00000271100,0.373950269,0.003938863,0.137749172,0.028594461,0.97718803,NA
ENSG00000271109,18.7295348,0.240848988,0.243974771,0.98718809,0.323550439,0.465393793
ENSG00000271119,31.67288444,-0.507293586,0.19256064,-2.634461458,0.008427087,0.020152668
ENSG00000271121,114.1710976,-0.70828623,0.121107496,-5.84840952,4.96E-09,2.54E-08
ENSG00000271122,338.8118068,-0.097145126,0.070171227,-1.384401131,0.166235663,0.275638277
ENSG00000271127,37.78020242,0.532047509,0.238500214,2.230805161,0.025694038,0.054950975
ENSG00000271147,186.818043,0.065201175,0.103684868,0.628839832,0.52945392,0.665811922
ENSG00000271156,5.587875396,-0.366014587,0.289913943,-1.26249391,0.206771116,0.327630626
ENSG00000271159,0.371251905,-0.218315629,0.122529643,-1.781737253,0.074792089,NA
ENSG00000271161,4.376262629,0.617229395,0.287021786,2.150461832,0.031518702,0.065886425
ENSG00000271185,1.805174303,-0.089518742,0.249064924,-0.359419304,0.719281436,0.816601521
ENSG00000271199,2.333364207,-0.256818301,0.271146793,-0.947155962,0.343559312,0.486649848
ENSG00000271214,0.163197887,-0.04711018,0.084799537,-0.555547611,0.578520154,NA
ENSG00000271218,5.152023998,-0.692217202,0.289523266,-2.390886269,0.016807758,0.037539458
ENSG00000271228,1.824569346,0.058728629,0.251676035,0.233350104,0.815489555,0.883189908
ENSG00000271252,1.656071666,0.095457546,0.240264109,0.397302562,0.691144358,0.795011294
ENSG00000271254,1115.379465,0.246618392,0.069594074,3.543669446,0.0003946,0.001184663
ENSG00000271267,12.61101161,0.427076213,0.269965265,1.581967272,0.113657042,0.200400954
ENSG00000271270,86.89282736,0.17164196,0.147920425,1.160366868,0.24589947,0.376653793
ENSG00000271283,0.462330939,0.004432349,0.150239302,0.029501929,0.97646428,NA
ENSG00000271303,905.6951216,0.159482487,0.073618915,2.166324885,0.030286369,0.063607873
ENSG00000271324,12.89151032,-0.751594209,0.262522474,-2.862970923,0.004196891,0.01059608
ENSG00000271335,47.46080132,-0.113810328,0.216572885,-0.525505896,0.599231555,0.723873409
ENSG00000271340,0.041792327,0,0.056053872,0,1,NA
ENSG00000271365,3.020781032,0.264881784,0.281626427,0.940543068,0.346939069,0.490019258
ENSG00000271366,20.51751994,-0.328586493,0.240882361,-1.364095285,0.172537579,0.283957739
ENSG00000271367,5.891345668,0.999222023,0.28789934,3.470733977,0.000519038,0.001527469
ENSG00000271380,56.51091848,-0.519780902,0.190591415,-2.727199974,0.006387432,0.015640687
ENSG00000271383,2994.708132,-0.053843533,0.061129414,-0.880812185,0.378419484,0.523020246
ENSG00000271394,33.37024147,0.21320005,0.25397351,0.839457826,0.401212446,0.545754048
ENSG00000271404,0.496425734,-0.173235446,0.152893488,-1.133046593,0.257194687,NA
ENSG00000271413,0.039670065,0.034248354,0.056053872,0.610989984,0.541206211,NA
ENSG00000271415,0.277446665,0.094011133,0.107185379,0.877089145,0.38043822,NA
ENSG00000271420,24.05619644,0.026168535,0.214536647,0.121976991,0.902917241,0.940062972
ENSG00000271425,1316.599585,-0.134366886,0.067509444,-1.990342051,0.046553269,0.09262447
ENSG00000271427,19.32623413,-0.272900877,0.252594779,-1.080390013,0.279968541,0.417275476
ENSG00000271430,107.2983946,-0.739408374,0.14606512,-5.062183038,4.14E-07,1.77E-06
ENSG00000271440,0.638834816,0.06772789,0.176609656,0.383489169,0.701357099,NA
ENSG00000271452,4.81418305,0.090335923,0.288747999,0.312853849,0.754391702,0.841309411
ENSG00000271483,0.490225183,0.199087907,0.147790858,1.34709217,0.17795055,NA
ENSG00000271503,74.8992467,-1.160317778,0.16740534,-6.931187348,4.17E-12,2.68E-11
ENSG00000271524,9.242627062,0.239032808,0.279181292,0.856192069,0.391891549,0.536486967
ENSG00000271533,58.32105801,-0.486487761,0.190998593,-2.547075106,0.010863005,0.025367165
ENSG00000271543,0.91053451,0.062323447,0.198516447,0.313946015,0.753562041,NA
ENSG00000271557,2.293496604,0.091130469,0.265244533,0.343571527,0.731168541,0.824987324
ENSG00000271564,14.76043866,-0.228328768,0.26512698,-0.861205332,0.389124964,0.533868544
ENSG00000271580,11.1535811,0.211149511,0.265778834,0.794455705,0.426930186,0.571380096
ENSG00000271589,0.040478364,0,0.056053872,0,1,NA
ENSG00000271605,11.50029552,-0.001850931,0.272825536,-0.006784302,0.994586952,0.996788747
ENSG00000271608,0.162010452,0.039074484,0.073511919,0.531539441,0.595045018,NA
ENSG00000271614,51.04270353,-1.116972569,0.165619167,-6.744222838,1.54E-11,9.45E-11
ENSG00000271643,69.73536267,-0.489597562,0.157002519,-3.118405781,0.001818323,0.004903073
ENSG00000271646,38.74670272,-0.026595117,0.187868347,-0.14156252,0.887425573,0.928619248
ENSG00000271659,5.739012206,0.6969981,0.286749713,2.430684556,0.015070329,0.034058578
ENSG00000271662,12.26545501,-0.029423145,0.277841882,-0.105898883,0.91566258,0.949755663
ENSG00000271664,16.55197164,0.672277061,0.248930253,2.700664352,0.006920114,0.01680891
ENSG00000271680,4.673521979,1.549649188,0.284234503,5.45200943,4.98E-08,2.32E-07
ENSG00000271697,0.040972692,0.034248354,0.056053872,0.610989984,0.541206211,NA
ENSG00000271699,28.29203134,0.203801095,0.248158636,0.821253285,0.411502011,0.556071371
ENSG00000271717,2.0802244,-0.182028928,0.260588015,-0.698531466,0.484844887,0.625650695
ENSG00000271732,1.435742934,-0.087637314,0.239327531,-0.366181498,0.714229647,NA
ENSG00000271737,22.10838603,0.010795056,0.212356714,0.050834543,0.959457365,0.976702514
ENSG00000271741,75.68483224,0.002157153,0.203061673,0.010623142,0.991524118,0.995057324
ENSG00000271745,0.449268983,-0.103440357,0.143658964,-0.720041093,0.471499695,NA
ENSG00000271751,5.075194235,-0.215653284,0.288823235,-0.746661825,0.455267719,0.598762092
ENSG00000271752,1.750651245,-0.227774641,0.261153994,-0.872185172,0.383107367,0.528106544
ENSG00000271754,5.783762252,-0.131246049,0.289810201,-0.452868977,0.650643091,0.763982598
ENSG00000271765,0.988377237,0.006915563,0.206967204,0.033413809,0.973344598,NA
ENSG00000271771,9.143934102,-0.04294927,0.288156656,-0.149048337,0.881515492,0.924776122
ENSG00000271780,35.86769905,0.012536088,0.187491046,0.066862328,0.946691304,0.970279447
ENSG00000271781,31.44553669,0.100722601,0.198790904,0.506676108,0.612382097,0.734549206
ENSG00000271793,40.3708482,0.183202802,0.235103572,0.779242956,0.435836611,0.580372102
ENSG00000271798,6.805467317,0.484214127,0.28918415,1.674414477,0.09404917,0.170283269
ENSG00000271803,8.862213557,-0.167671841,0.284873496,-0.588583506,0.556140701,0.688829093
ENSG00000271810,14.15334028,-0.132231047,0.247855329,-0.533500922,0.593686873,0.719458204
ENSG00000271814,3.795946039,0.01434249,0.28273795,0.050727147,0.959542944,0.976717384
ENSG00000271815,2.747875616,0.047865409,0.278861764,0.171645651,0.863716115,0.913835784
ENSG00000271816,66.50946843,0.092337978,0.162232135,0.569171934,0.569239465,0.699856128
ENSG00000271817,0.254873493,0.098182464,0.10457333,0.938886271,0.347789138,NA
ENSG00000271818,2.308181579,-0.024461111,0.269322859,-0.090824489,0.927632051,0.957773571
ENSG00000271819,1.314017808,0.280859742,0.215017418,1.306218562,0.191478242,NA
ENSG00000271825,2.986051825,-0.23067865,0.27310867,-0.844640524,0.398311576,0.543137739
ENSG00000271826,20.59579107,0.41483887,0.240410707,1.725542404,0.084429769,0.155509014
ENSG00000271828,34.15902849,-0.180820174,0.220986837,-0.818239567,0.413220406,0.55802669
ENSG00000271830,2.992240499,0.01025438,0.279323318,0.036711507,0.970715034,0.982422486
ENSG00000271843,49.51556688,-0.439064959,0.156811039,-2.799962057,0.005110861,0.012722388
ENSG00000271851,49.49981709,-0.176028518,0.193388078,-0.910234591,0.362698806,0.506594239
ENSG00000271852,5.640057147,0.898294713,0.289029619,3.107967674,0.001883787,0.0050606
ENSG00000271853,55.63224486,-1.285562136,0.203838048,-6.306782034,2.85E-10,1.61E-09
ENSG00000271855,22.28867732,0.24003527,0.224951275,1.067054497,0.285947228,0.424093858
ENSG00000271857,8.783631726,1.508157762,0.284522798,5.300657008,1.15E-07,5.19E-07
ENSG00000271858,9.434672222,-0.379290448,0.274702784,-1.380730265,0.167361912,0.277192745
ENSG00000271868,2.324328375,-0.08043058,0.262684932,-0.306186502,0.759462649,0.845231812
ENSG00000271869,10.62783201,0.180046485,0.277706929,0.648332707,0.516769784,0.654965953
ENSG00000271870,70.08437891,-0.008947013,0.144045625,-0.062112354,0.950473359,0.972081473
ENSG00000271876,1.469873855,-0.024536465,0.216887102,-0.113130126,0.909927391,NA
